"","EPCI","Commune","Numéro d'immatriculation","Type de syndic : bénévole / professionnel / non connu","Identification du représentant légal  (raison sociale et le numéro SIRET du syndic professionnel ou Civilité/prénom/ nom du syndic bénévole ou coopératif)","Siret représentant légal (si existe)","Code APE","Commune du représentant légal","Mandat en cours dans la copropriété","Nom d’usage de la copropriété","Adresse de référence","Numéro et Voie (adresse de référence)","Code postal (adresse de référence)","Commune (adresse de référence)","Adresse complémentaire 1","Adresse complémentaire 2","Adresse complémentaire 3","Nombre d'adresses complémentaires","long","lat","Date du règlement de copropriété","Résidence service","Syndicat coopératif","Syndicat principal ou syndicat secondaire","Si secondaire, n° d’immatriculation du principal","Nombre d’ASL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’AFUL auxquelles est rattaché le syndicat de copropriétaires","Nombre d’Unions de syndicats auxquelles est rattaché le syndicat de copropriétaires","Nombre total de lots","Nombre total de lots à usage d’habitation, de bureaux ou de commerces","Nombre de lots à usage d’habitation","Nombre de lots de stationnement","Nombre d'arrêtés relevant du code de la santé publique en cours","Nombre d'arrêtés de péril sur les parties communes en cours","Nombre d'arrêtés sur les équipements communs en cours","Période de construction","nom_qp","code_qp"
"3313",200046977,"69244","AA1889955","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE QUATUOR","25 r des cerisiers 69160 Tassin-la-Demi-Lune","25 r des cerisiers","69160","Tassin-la-Demi-Lune",NA,NA,NA,0,4.771828,45.761397,2004-04-28,"non","non","oui",NA,0,0,0,152,48,47,56,0,0,0,"DE_2001_A_2010",NA,NA
"3314",200046977,"69266","AA1890011","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC VILLA KAHN","82 r francis de pressense 69100 Villeurbanne","82 r francis de pressense","69100","Villeurbanne",NA,NA,NA,0,4.87506,45.771866,2002-12-06,"non","non","oui",NA,0,0,0,116,41,41,42,0,0,0,"DE_2001_A_2010",NA,NA
"3315",200046977,"69381","AA1890193","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC VILLA ROMANA","15 r des chartreux 69001 LYON","15 r des chartreux","69001","LYON",NA,NA,NA,0,4.822981,45.772156,2007-07-04,"non","non","oui",NA,0,0,0,37,24,22,7,0,0,0,"DE_2001_A_2010",NA,NA
"3316",200046977,"69266","AA1890276","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC ROGER SALENGRO","3 av roger salengro 69100 Villeurbanne","3 av roger salengro","69100","Villeurbanne",NA,NA,NA,0,4.868366,45.774435,1959-01-01,"non","non","oui",NA,0,0,0,32,16,14,0,0,0,0,"NON_CONNUE",NA,NA
"3317",200046977,"69081","AA1890359","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LES PAVILLONS D ECULLY","11 che jean-marie vianney 69130 Écully","11 che jean-marie vianney","69130","Écully",NA,NA,NA,0,4.776545,45.790571,2003-01-20,"non","non","oui",NA,0,0,0,183,52,52,79,0,0,0,"DE_2001_A_2010",NA,NA
"3318",200046977,"69244","AA2028041","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC GENERAL BROSSET","23 av gal brosset 69160 Tassin-la-Demi-Lune","23 av gal brosset","69160","Tassin-la-Demi-Lune",NA,NA,NA,0,4.779081,45.757498,1959-11-20,"non","non","oui",NA,0,0,0,96,60,60,36,0,0,0,"DE_1949_A_1960",NA,NA
"3319",200046977,"69383","AA2028207","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC ESPACE EMERAUDE BAT C ET D","137-141 r antoine charial 69003 Lyon","137-141 r antoine charial","69003","Lyon",NA,NA,NA,0,4.873153,45.757359,2001-12-20,"non","non","oui",NA,0,0,0,163,54,54,55,0,0,0,"DE_2001_A_2010",NA,NA
"3320",200046977,"69384","AA2028611","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC HELIODOR","63 bd des canuts 69004 Lyon","63 bd des canuts","69004","Lyon",NA,NA,NA,0,4.827286,45.780217,1990-12-21,"non","non","oui",NA,0,0,0,86,27,27,32,0,0,0,"DE_1975_A_1993",NA,NA
"3321",200046977,"69387","AA2029114","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC DOCTEUR SALVAT","6 rle docteur salvat 69007 Lyon","6 rle docteur salvat","69007","Lyon",NA,NA,NA,0,4.839895,45.749102,1993-12-03,"non","non","oui",NA,0,0,0,12,12,12,0,0,0,0,"DE_1975_A_1993",NA,NA
"3322",200046977,"69388","AA2029296","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE SAINT GERVAIS","11 r saint-gervais 69008 Lyon","11 r saint-gervais","69008","Lyon","11B r saint-gervais 69008 Lyon",NA,NA,1,4.863599,45.744465,1970-07-17,"non","non","oui",NA,0,0,0,31,31,31,0,0,0,0,"AVANT_1949",NA,NA
"3323",200046977,"69388","AA2029379","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LA STRELLA","46-48 r henri barbusse 69008 Lyon","46-48 r henri barbusse","69008","Lyon","48 RUE HENRI BARBUSSE 69008 LYON","46 RUE HENRI BARBUSSE 69008 LYON",NA,2,4.853818,45.729841,1992-11-12,"non","non","oui",NA,0,0,0,149,58,56,61,0,0,0,"DE_1975_A_1993",NA,NA
"3324",200046977,"69384","AA2030005","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE DAUPHINE","51 r jacques-louis henon 69004 Lyon","51 r jacques-louis henon","69004","Lyon","51B r jacques-louis henon 69004 Lyon",NA,NA,1,4.826423,45.778519,1964-07-30,"non","non","oui",NA,0,0,0,141,58,57,72,0,0,0,"DE_1961_A_1974",NA,NA
"3325",200046977,"69266","AA2030187","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC PARC DU CENTRE","6 all du parc du centre 69100 Villeurbanne","6 all du parc du centre","69100","Villeurbanne",NA,NA,NA,0,4.879696,45.772389,1998-11-26,"non","non","oui",NA,0,0,0,146,65,65,61,0,0,0,"DE_2001_A_2010",NA,NA
"3326",200046977,"69384","AA2030260","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC 10 GORJUS","10 r henri gorjus 69004 Lyon","10 r henri gorjus","69004","Lyon",NA,NA,NA,0,4.82381,45.775765,1983-07-13,"non","non","oui",NA,0,0,0,30,23,21,0,0,0,0,"NON_CONNUE",NA,NA
"3327",246900724,"69255","AA2031094","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE PANORAMIQUE","11 av du docteur serullaz 69670 VAUGNERAY","11 av du docteur serullaz","69670","VAUGNERAY",NA,NA,NA,0,4.661831,45.735255,2001-10-05,"non","non","oui",NA,0,0,0,62,17,17,28,0,0,0,"DE_2001_A_2010",NA,NA
"3328",200046977,"69029","AA2031177","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LA PAGERE","71 r de la pagere 69500 Bron","71 r de la pagere","69500","Bron","14 A 18 AVENUE FERDINAND BUISSON 69500 BRON",NA,NA,1,4.915303,45.742753,1960-09-09,"non","non","oui",NA,0,0,0,185,80,80,25,0,0,0,"NON_CONNUE",NA,NA
"3329",200046977,"69266","AA2031250","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC FONTAINE AVENUE","55 av general leclerc 69100 Villeurbanne","55 av general leclerc","69100","Villeurbanne",NA,NA,NA,0,4.891323,45.75543,2002-10-18,"non","non","oui",NA,0,0,0,172,83,83,89,0,0,0,"DE_2001_A_2010",NA,NA
"3330",200046977,"69389","AA2031664","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC CARRE ANAIS","3 r arthur rimbaud 69009 Lyon","3 r arthur rimbaud","69009","Lyon","1 r arthur rimbaud 69009 Lyon",NA,NA,1,4.793593,45.787701,2007-06-29,"non","non","oui",NA,0,0,0,100,50,50,50,0,0,0,"DE_2001_A_2010","Duchère","QP069037"
"3331",200046977,"69266","AA2031748","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE LIBERTE 1","37 r clement michut 69100 Villeurbanne","37 r clement michut","69100","Villeurbanne","39 RUE CLEMENT MICHUE 69100 VILLEURBANNE",NA,NA,1,4.881395,45.766055,1981-03-17,"non","non","oui",NA,0,0,0,412,133,133,146,0,0,0,"DE_1975_A_1993",NA,NA
"3332",200046977,"69383","AA2043131","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE VILLEROY","276-278 r andre philip 69003 Lyon","276-278 r andre philip","69003","Lyon",NA,NA,NA,0,4.851648,45.754821,1998-04-24,"non","non","oui",NA,0,0,0,87,44,40,43,0,0,0,"DE_1975_A_1993",NA,NA
"3333",200046977,"69384","AA2058493","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC ALLEES CHAZIERE","70 r chaziere 69004 Lyon","70 r chaziere","69004","Lyon",NA,NA,NA,0,4.817135,45.779008,1994-06-13,"non","non","oui",NA,0,0,0,105,34,34,38,0,0,0,"DE_1994_A_2000",NA,NA
"3334",200046977,"69149","AA2058568","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC FAUBOURG ST MARTIN","32 r narcisse bertholey 69600 Oullins","32 r narcisse bertholey","69600","Oullins",NA,NA,NA,0,4.806427,45.716057,2003-05-19,"non","non","oui",NA,0,0,0,139,45,45,47,0,0,0,"DE_2001_A_2010",NA,NA
"3335",246900765,"69294","AA2058642","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC SEREZIN DU RHONE","3 pl de l'eglise 69360 SEREZIN DU RHONE","3 pl de l'eglise","69360","SEREZIN DU RHONE",NA,NA,NA,0,4.8284,45.629449,1999-12-21,"non","non","oui",NA,0,0,0,61,21,21,19,0,0,0,"NON_CONNUE",NA,NA
"3336",200046977,"69383","AA2058980","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE BEAULIEU","13 r de montbrillant 69003 Lyon","13 r de montbrillant","69003","Lyon",NA,NA,NA,0,4.871286,45.749741,1978-05-03,"non","non","oui",NA,0,0,0,38,18,17,20,0,0,0,"DE_1975_A_1993",NA,NA
"3337",200046977,"69034","AA2071421","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LA SERENA","124 qu clemenceau 69300 Caluire-et-Cuire","124 qu clemenceau","69300","Caluire-et-Cuire",NA,NA,NA,0,4.852476,45.815229,1985-10-10,"non","non","oui",NA,0,0,0,43,13,13,20,0,0,0,"DE_1975_A_1993",NA,NA
"3338",200046977,"69286","AA2071595","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC GASTON RAMON","11 r de bruxelles 69140 Rillieux-la-Pape","11 r de bruxelles","69140","Rillieux-la-Pape",NA,NA,NA,0,4.907167,45.818604,1968-02-15,"non","non","oui",NA,0,0,0,32,32,32,0,0,0,0,"DE_1961_A_1974","Ville Nouvelle","QP069028"
"3339",200046977,"69286","AA2071751","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE BELVEDERE","5 all des cavaliers 69140 Rillieux-la-Pape","5 all des cavaliers","69140","Rillieux-la-Pape",NA,NA,NA,0,4.887591,45.818909,2004-10-19,"non","non","oui",NA,0,0,0,29,17,17,12,0,0,0,"NON_CONNUE",NA,NA
"3340",200046977,"69034","AA2074649","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LES HAUTS DE CASTELLANE","15 r jean moulin 69300 Caluire-et-Cuire","15 r jean moulin","69300","Caluire-et-Cuire",NA,NA,NA,0,4.845393,45.798502,1994-12-16,"non","non","oui",NA,0,0,0,114,52,49,61,0,0,0,"DE_1994_A_2000",NA,NA
"3341",200046977,"69034","AA2074722","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE TRIANGLE D OR BAT C","14 r coste 69300 Caluire-et-Cuire","14 r coste","69300","Caluire-et-Cuire",NA,NA,NA,0,4.832889,45.782597,1997-09-22,"non","non","oui",NA,0,0,0,89,33,32,56,0,0,0,"DE_1994_A_2000",NA,NA
"3342",200046977,"69034","AA2074805","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC LE JARDIN DES FLEURS","27 r pierre brunier 69300 Caluire-et-Cuire","27 r pierre brunier","69300","Caluire-et-Cuire",NA,NA,NA,0,4.829321,45.785712,1986-01-13,"non","non","oui",NA,0,0,0,104,28,28,48,0,0,0,"NON_CONNUE",NA,NA
"3343",200046977,"69100","AA2078459","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC 11 RUE DU 11 NOVEMBRE 1918","11 r du 11 novembre 1918 69540 Irigny","11 r du 11 novembre 1918","69540","Irigny",NA,NA,NA,0,4.820416,45.672676,2010-12-21,"non","non","oui",NA,0,0,0,9,8,8,1,0,0,0,"AVANT_1949",NA,NA
"3344",200046977,"69202","AA2144863","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC L'AQUEDUC DE BEAUNANT","46 av de l'aqueduc de beaunant 69110 Sainte-Foy-lès-Lyon","46 av de l'aqueduc de beaunant","69110","Sainte-Foy-lès-Lyon",NA,NA,NA,0,4.787184,45.722125,2010-10-28,"non","non","oui",NA,0,0,0,6,3,3,3,0,0,0,"DE_2001_A_2010",NA,NA
"3345",200046977,"69259","AA2212421","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC COTE MOULIN A VENT","26 av francis de pressense 69200 Vénissieux","26 av francis de pressense","69200","Vénissieux",NA,NA,NA,0,4.860199,45.729835,2004-06-28,"non","non","oui",NA,0,0,0,110,45,45,45,0,0,0,"DE_2001_A_2010",NA,NA
"3346",200046977,"69384","AA2513638","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC RUE BOURNES","6 r bournes 69004 Lyon","6 r bournes","69004","Lyon",NA,NA,NA,0,4.822973,45.77683,1960-07-20,"non","non","oui",NA,0,0,0,12,9,9,0,0,0,0,"AVANT_1949",NA,NA
"3347",200046977,"69384","AA2539229","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC TOUR DU PIN 5","5 r de la tour du pin 69004 Lyon","5 r de la tour du pin","69004","Lyon",NA,NA,NA,0,4.836212,45.780326,1978-09-28,"non","non","oui",NA,0,0,0,11,9,7,0,0,0,0,"DE_1975_A_1993",NA,NA
"3348",200046977,"69381","AA2572048","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC CRIMEE 14","14 r de crimee 69001 Lyon","14 r de crimee","69001","Lyon",NA,NA,NA,0,4.82884,45.773408,1987-07-10,"non","non","oui",NA,0,0,0,45,9,8,36,0,0,0,"DE_1949_A_1960",NA,NA
"3349",200046977,"69381","AA2727659","professionnel","LA REGIE DES LOGES 81028356400039","81028356400039","6832A","LYON 4EME","Mandat en cours","SDC FANTASQUES NORD","12 r des fantasques 69001 LYON","12 r des fantasques","69001","LYON",NA,NA,NA,0,4.836175,45.772729,1987-05-06,"non","non","oui",NA,0,0,0,39,13,10,0,0,0,0,"AVANT_1949",NA,NA
"3350",200046977,"69381","AA2727733","professionnel","LA REGIE DES LOGES 81028356400039","81028356400039","6832A","LYON 4EME","Mandat en cours","SDC FANTASQUES SUD","12 r des fantasques 69001 LYON","12 r des fantasques","69001","LYON",NA,NA,NA,0,4.836175,45.772729,1972-07-10,"non","non","oui",NA,0,0,0,39,14,12,0,0,0,0,"AVANT_1949",NA,NA
"3351",200046977,"69034","AA2866663","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC VILLA NUZILLY","39 r nuzilly 69300 Caluire-et-Cuire","39 r nuzilly","69300","Caluire-et-Cuire",NA,NA,NA,1,4.832148,45.786655,1996-04-26,"non","non","oui",NA,0,0,0,56,21,21,34,0,0,0,"DE_1994_A_2000",NA,NA
"3352",200046977,"69387","AA3026614","professionnel","FERTORET COPPIER ADMINISTRAT DE BIENS 96550401200018","96550401200018","6832A","LYON 4EME","Mandat en cours","13 BIS/17 ROUTE DE VIENNE","17 rte de vienne 69007 Lyon","17 rte de vienne","69007","Lyon",NA,NA,NA,0,4.850071,45.744303,1995-11-10,"non","non","oui",NA,0,0,0,109,48,48,61,0,0,0,"DE_1994_A_2000",NA,NA
"3353",200046977,"69266","AA3786464","professionnel","DELASTRE ET ASSOCIES 95750248700011","95750248700011","6832A","LYON 4EME","Mandat en cours","2ème AVENUE","73 r hippolyte kahn 69100 Villeurbanne","73 r hippolyte kahn","69100","Villeurbanne","60 r racine 69100 Villeurbanne","58 r racine 69100 Villeurbanne","56 r racine 69100 Villeurbanne",20,4.875961,45.766615,1973-11-06,"non","non","oui",NA,0,0,0,1474,536,445,587,0,0,0,"DE_1961_A_1974",NA,NA
"3354",200046977,"69388","AA4379962","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC DOCTEUR GELIBERT","11 r du docteur armand gelibert 69008 Lyon","11 r du docteur armand gelibert","69008","Lyon",NA,NA,NA,0,4.868538,45.744845,1959-08-28,"non","non","oui",NA,0,0,0,33,16,16,0,0,0,0,"NON_CONNUE",NA,NA
"3355",200046977,"69384","AA4500237","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","LA BELLE ALLEMANDE 20/28 YPRES","20 r d'ypres 69004 Lyon","20 r d'ypres","69004","Lyon",NA,NA,NA,0,4.815538,45.78232,1955-12-30,"non","non","oui",NA,0,0,0,103,75,75,0,0,0,0,"DE_1949_A_1960",NA,NA
"3356",200046977,"69383","AA5057682","professionnel","SOC DE GESTION DES LOGEMENTS MODERNES 96650079500028","96650079500028","6832A","LYON 4EME","Mandat en cours","SDC 277 VIA DUGUESCLIN","277 r duguesclin 69003 Lyon","277 r duguesclin","69003","Lyon",NA,NA,NA,0,4.849888,45.75571,2001-02-06,"non","non","oui",NA,0,0,0,48,24,24,24,0,0,0,"DE_2001_A_2010",NA,NA
"3357",200046977,"69381","AA5195953","professionnel","DELASTRE ET ASSOCIES 95750248700011","95750248700011","6832A","LYON 4EME","Mandat en cours","55 rue des Tables Claudiennes","55 r des tables claudiennes 69001 Lyon","55 r des tables claudiennes","69001","Lyon",NA,NA,NA,0,4.834586,45.771092,1961-02-01,"non","non","oui",NA,0,0,0,25,23,20,2,0,0,0,"AVANT_1949",NA,NA
"3358",200046977,"69266","AA6235956","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","75 MAGENTA","75 r magenta 69100 Villeurbanne","75 r magenta","69100","Villeurbanne",NA,NA,NA,0,4.871523,45.766444,1983-07-21,"non","non","oui",NA,0,0,0,24,12,7,7,0,0,0,"AVANT_1949",NA,NA
"3359",200046977,"69286","AA6242051","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","2876 ROUTE DE STRASBOURG","2876 rte de strasbourg 69140 RILLIEUX LA PAPE","2876 rte de strasbourg","69140","RILLIEUX LA PAPE",NA,NA,NA,0,4.895859,45.820376,2007-11-14,"non","non","oui",NA,0,0,0,13,8,5,4,0,0,0,"DE_1994_A_2000",NA,NA
"3360",200046977,"69034","AA6245443","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","9 RUE DE MARGNOLLES","9 r de margnolles 69300 Caluire-et-Cuire","9 r de margnolles","69300","Caluire-et-Cuire",NA,NA,NA,0,4.833775,45.782579,1959-08-06,"non","non","oui",NA,0,0,0,46,23,23,0,0,0,0,"DE_1994_A_2000",NA,NA
"3361",200046977,"69292","AA6251375","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","RESIDENCE COEUR DE VILLE","8 av de perouges 69580 Sathonay-Camp","8 av de perouges","69580","Sathonay-Camp",NA,NA,NA,0,4.874545,45.823414,2002-09-18,"non","non","oui",NA,0,0,0,43,25,25,11,0,0,0,"DE_2001_A_2010",NA,NA
"3362",200046977,"69387","AA6254346","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","Felix Faure","1 av felix faure 69007 LYON","1 av felix faure","69007","LYON",NA,NA,NA,0,4.846695,45.75222,1939-01-01,"non","non","oui",NA,0,0,0,75,42,33,0,0,0,0,"AVANT_1949",NA,NA
"3363",200046977,"69034","AA6258065","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","6 MONTEE DES FORTS","6 mte des forts 69300 Caluire-et-Cuire","6 mte des forts","69300","Caluire-et-Cuire",NA,NA,NA,0,4.829164,45.79404,1979-05-02,"non","non","oui",NA,0,0,0,13,7,7,0,0,0,0,"DE_1994_A_2000",NA,NA
"3364",200046977,"69384","AA6271902","professionnel","REGIE LERY SA 95850113200012","95850113200012","6832A","LYON 4EME","Mandat en cours","11 RUE CLAUDE JOSEPH BONNET B","11 r claude joseph bonnet 69004 Lyon","11 r claude joseph bonnet","69004","Lyon",NA,NA,NA,0,4.823934,45.774251,1959-03-11,"non","non","oui",NA,0,0,0,13,7,7,0,0,0,0,"AVANT_1949",NA,NA
"3365",200046977,"69389","AA6277453","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","Vaise","25 r saint-pierre de vaise 69009 Lyon","25 r saint-pierre de vaise","69009","Lyon",NA,NA,NA,0,4.806856,45.772873,1987-07-21,"non","non","oui",NA,0,0,0,14,14,12,0,0,0,0,"AVANT_1949",NA,NA
"3366",200046977,"69266","AA6283626","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","Dedieu","30 r dedieu 69100 Villeurbanne","30 r dedieu","69100","Villeurbanne",NA,NA,NA,0,4.865244,45.769343,1974-03-20,"non","non","oui",NA,0,0,0,13,13,13,0,0,0,0,"DE_1961_A_1974",NA,NA
"3367",200046977,"69386","AA6285787","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","31 RUE STE GENEVIEVE","31 r sainte-genevieve 69006 Lyon","31 r sainte-genevieve","69006","Lyon",NA,NA,NA,0,4.864881,45.766229,1965-11-29,"non","non","oui",NA,0,0,0,38,16,14,0,0,0,0,"DE_1975_A_1993",NA,NA
"3368",200046977,"69034","AA6287684","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","LE NUZILLY","32 r nuzilly 69300 Caluire-et-Cuire","32 r nuzilly","69300","Caluire-et-Cuire",NA,NA,NA,0,4.832042,45.787454,1959-08-22,"non","non","oui",NA,0,0,0,128,48,48,32,0,0,0,"DE_1949_A_1960",NA,NA
"3369",200046977,"69385","AA6294284","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","SAINT JEAN","5 r saint-jean 69005 Lyon","5 r saint-jean","69005","Lyon",NA,NA,NA,0,4.828297,45.764117,1953-01-01,"non","non","oui",NA,0,0,0,8,8,5,0,0,0,0,"AVANT_1949",NA,NA
"3370",200046977,"69384","AA6307490","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","1/3 RUE JUSTIN GODARD","3 mte justin godart 69004 Lyon","3 mte justin godart","69004","Lyon",NA,NA,NA,0,4.835153,45.775916,1959-10-22,"non","non","oui",NA,0,0,0,76,34,30,0,0,0,0,"DE_1994_A_2000",NA,NA
"3371",200046977,"69385","AA6310361","professionnel","REGIE GINDRE 32225111700014","32225111700014","6832A","LYON 4EME","Mandat en cours","Choulans","174 mte de choulans 69005 Lyon","174 mte de choulans","69005","Lyon",NA,NA,NA,0,4.814872,45.756688,1984-06-15,"non","non","oui",NA,0,0,0,17,16,12,0,0,0,0,"AVANT_1949",NA,NA
